-317,-83,-78,4104313
-400,86,-101,4104313
-559,-227,6,4104315
-387,40,-108,4104315
-252,-44,-101,4104316
-320,-67,-71,4104317
-484,67,-96,4104318
-528,-228,16,4104319
-339,130,-169,4104320
-275,-161,-52,4104322
-546,-222,0,4104324
-458,-152,-19,4104324
-289,115,-169,4104325
-292,-153,-56,4104326
-389,80,-89,4104327
-564,-176,-12,4104328
-379,19,-95,4104329
-234,-2,-113,4104330
-312,-75,-78,4104331
-467,81,-90,4104332
-305,131,-167,4104335
-253,-123,-68,4104335
-336,25,-84,4104336
-540,-9,-78,4104337
-464,-176,6,4104338
-288,125,-163,4104339
-267,-153,-52,4104340
-365,64,-107,4104341
-561,-145,-35,4104342
-413,-30,-76,4104343
-329,-17,-79,4104346
-443,98,-99,4104346
-549,-230,10,4104347
-350,113,-144,4104348
-259,-92,-85,4104349
-334,-22,-81,4104350
-516,15,-85,4104351
-489,-205,21,4104352
-308,148,-175,4104353
-261,-155,-45,4104354
-559,-209,-2,4104357
-433,-75,-46,4104357
-263,58,-129,4104358
-300,-135,-76,4104359
-415,101,-100,4104360
-570,-222,4,4104361
-379,93,-125,4104362
-265,-76,-88,4104363
-327,-34,-85,4104364
-503,29,-97,4104365
-269,108,-154,4104368
-258,-140,-55,4104368
-353,47,-94,4104369
-545,-78,-54,4104370
-439,-112,-38,4104371
-261,86,-134,4104372
-277,-132,-56,4104373
-389,93,-99,4104374
-549,-211,-6,4104375
-380,37,-107,4104376
-332,-23,-76,4104379
-487,69,-93,4104379
-522,-241,21,4104380
-335,141,-170,4104381
-251,-139,-60,4104382
-347,32,-90,4104383
-550,-62,-70,4104384
-470,-142,-21,4104385
-279,116,-156,4104386
-284,-149,-59,4104387
-550,-251,23,4104390
-401,20,-81,4104390
-256,-14,-109,4104391
-307,-70,-80,4104392
-457,86,-100,4104393
-519,-233,11,4104394
-332,126,-167,4104395
-257,-128,-73,4104396
-344,12,-89,4104397
-522,-28,-67,4104398
-273,88,-154,4104401
-285,-147,-62,4104401
-370,94,-98,4104402
-551,-170,-19,4104403
-397,-27,-82,4104404
-238,24,-121,4104405
-303,-87,-67,4104406
-438,90,-93,4104407
-538,-238,10,4104408
-344,125,-151,4104409
-340,28,-97,4104412
-531,0,-87,4104412
-483,-193,12,4104413
-320,150,-172,4104414
-273,-155,-52,4104415
-361,44,-96,4104416
-559,-123,-36,4104417
-445,-118,-27,4104418
-264,85,-147,4104419
-295,-151,-62,4104420
-535,-232,13,4104423
-319,154,-191,4104424
-255,-79,-96,4104425
-316,-42,-77,4104425
-534,-14,-77,4104427
-490,-208,16,4104427
-328,138,-165,4104428
-255,-128,-66,4104429
-349,28,-94,4104430
-542,-44,-67,4104431
-250,8,-119,4104434
-294,-131,-68,4104434
-383,86,-97,4104435
-551,-177,-9,4104436
-393,4,-89,4104437
-248,3,-95,4104438
-315,-94,-72,4104439
-458,81,-109,4104440
-538,-235,6,4104441
-354,140,-157,4104442
-363,80,-91,4104445
-537,-4,-73,4104445
-479,-171,2,4104446
-301,134,-169,4104447
-280,-152,-52,4104448
-367,76,-95,4104449
-559,-153,-14,4104450
-409,-24,-60,4104451
-254,18,-113,4104452
-305,-110,-73,4104453
-489,-213,24,4104456
-347,113,-143,4104456
-248,-97,-85,4104457
-323,-21,-86,4104458
-521,-1,-89,4104459
-481,-211,28,4104460
-310,134,-168,4104461
-270,-154,-52,4104462
-370,52,-102,4104463
-553,-119,-35,4104464
-260,-51,-100,4104467
-324,-122,-75,4104467
-427,113,-106,4104468
-557,-210,-14,4104469
-368,93,-142,4104470
-252,-81,-91,4104471
-328,-40,-70,4104472
-501,35,-87,4104473
-499,-215,31,4104474
-313,143,-175,4104475
-393,86,-100,4104478
-557,-101,-47,4104478
-443,-110,-24,4104479
-271,62,-139,4104480
-305,-140,-63,4104481
-411,99,-93,4104482
-558,-189,1,4104483
-371,73,-111,4104484
-247,-43,-87,4104485
-309,-49,-76,4104486
-455,-165,5,4104489
-324,144,-160,4104489
-251,-135,-61,4104490
-343,46,-103,4104491
-540,-52,-70,4104492
-447,-150,-24,4104493
-260,98,-160,4104494
-281,-151,-66,4104495
-391,103,-99,4104496
-577,-187,-6,4104497
-263,-135,-65,4104500
-319,-36,-91,4104501
-460,58,-108,4104501
-531,-243,25,4104502
-349,149,-157,4104503
-260,-113,-64,4104504
-342,20,-93,4104505
-538,-33,-74,4104506
-462,-171,10,4104507
-281,116,-167,4104508
-427,94,-92,4104511
-564,-154,-11,4104511
-411,-20,-78,4104512
-254,13,-128,4104513
-317,-58,-77,4104515
-441,92,-94,4104515
-542,-246,16,4104516
-352,113,-150,4104517
-249,-98,-78,4104518
-331,9,-78,4104519
-432,-98,-49,4104522
-304,129,-176,4104522
-280,-163,-43,4104523
-371,62,-84,4104524
-555,-133,-33,4104525
-391,15,-109,4104527
-265,31,-130,4104527
-327,-40,-74,4104529
-459,83,-92,4104530
-549,-220,-2,4104530
-249,-141,-61,4104533
