-383,-44,-75,1395604
-382,-38,-77,1395604
-377,-35,-87,1395606
-374,-31,-92,1395607
-376,-27,-88,1395607
-380,-25,-81,1395608
-384,-40,-79,1395609
-388,-40,-80,1395610
-387,-40,-77,1395611
-380,-22,-77,1395612
-378,-21,-77,1395615
-379,-32,-86,1395615
-378,-28,-84,1395616
-377,-37,-85,1395617
-385,-23,-81,1395618
-379,-25,-81,1395619
-375,-29,-83,1395620
-377,-30,-77,1395621
-382,-28,-78,1395622
-386,-29,-75,1395623
-382,-41,-82,1395626
-384,-34,-89,1395626
-382,-30,-86,1395627
-388,-36,-83,1395628
-381,-40,-80,1395629
-375,-52,-76,1395630
-378,-36,-74,1395632
-379,-43,-75,1395633
-377,-48,-73,1395633
-384,-65,-76,1395635
-379,-46,-81,1395637
-382,-38,-81,1395637
-385,-37,-81,1395638
-383,-49,-84,1395639
-378,-61,-90,1395640
-377,-53,-80,1395641
-380,-52,-77,1395642
-372,-55,-72,1395643
-376,-47,-74,1395644
-378,-45,-81,1395646
-380,-46,-87,1395648
-376,-39,-90,1395648
-384,-50,-86,1395649
-384,-44,-82,1395650
-381,-44,-74,1395651
-370,-34,-84,1395653
-376,-36,-83,1395654
-381,-37,-80,1395655
-375,-46,-86,1395655
-373,-38,-89,1395656
-380,-28,-79,1395659
-378,-30,-76,1395659
-385,-35,-69,1395660
-379,-23,-70,1395661
-377,-28,-74,1395662
-382,-30,-84,1395663
-389,-33,-84,1395664
-384,-29,-79,1395665
-390,-30,-73,1395666
-390,-19,-79,1395667
-393,-18,-87,1395670
-393,-29,-85,1395670
-384,-29,-76,1395671
-383,-37,-80,1395672
-386,-30,-79,1395673
-391,-26,-83,1395674
-387,-25,-79,1395675
-380,-31,-80,1395676
-384,-36,-74,1395677
-389,-45,-72,1395678
-392,-34,-80,1395681
-388,-35,-94,1395681
-381,-37,-95,1395682
-386,-49,-86,1395683
-386,-44,-75,1395684
-383,-51,-74,1395685
-377,-38,-73,1395686
-390,-47,-76,1395687
-395,-39,-78,1395688
-386,-39,-82,1395689
-377,-42,-82,1395692
-383,-49,-78,1395692
-380,-44,-80,1395693
-379,-46,-80,1395694
-378,-31,-80,1395695
-383,-36,-89,1395696
-381,-25,-78,1395697
-386,-39,-84,1395698
-389,-42,-85,1395699
-379,-36,-80,1395700
-378,-44,-88,1395703
-382,-42,-95,1395703
-380,-22,-89,1395704
-383,-24,-79,1395705
-386,-21,-75,1395706
-386,-29,-70,1395707
-383,-28,-68,1395708
-379,-26,-78,1395709
-385,-33,-81,1395710
-376,-36,-87,1395711
