-389,-56,-87,1188117
-380,-41,-78,1188117
-380,-38,-83,1188118
-373,-33,-88,1188119
-378,-44,-86,1188120
-379,-38,-81,1188121
-385,-42,-81,1188122
-386,-36,-78,1188123
-381,-37,-78,1188124
-387,-32,-81,1188125
-388,-41,-80,1188128
-381,-34,-79,1188129
-382,-34,-79,1188129
-382,-26,-81,1188130
-391,-33,-82,1188131
-382,-31,-85,1188132
-379,-29,-83,1188133
-380,-29,-83,1188134
-381,-34,-83,1188135
-382,-27,-81,1188136
-384,-53,-81,1188139
-393,-46,-76,1188139
-385,-11,-76,1188140
-383,-27,-79,1188141
-384,-32,-79,1188142
-380,-45,-78,1188143
-379,-54,-78,1188144
-378,-40,-80,1188145
-378,-47,-82,1188146
-379,-37,-78,1188147
-385,-27,-72,1188150
-387,-26,-67,1188150
-387,-33,-67,1188151
-390,-43,-76,1188152
-388,-46,-79,1188153
-374,-44,-86,1188154
-383,-53,-79,1188155
-380,-40,-77,1188156
-378,-49,-85,1188157
-389,-44,-79,1188158
-382,-31,-77,1188161
-381,-46,-76,1188161
-379,-52,-72,1188162
-377,-38,-87,1188163
-390,-29,-92,1188164
-385,-39,-89,1188165
-387,-38,-83,1188166
-383,-41,-77,1188167
-388,-48,-72,1188168
-391,-26,-77,1188169
-385,-42,-78,1188172
-385,-36,-79,1188173
-377,-26,-80,1188173
-381,-34,-77,1188174
-386,-27,-76,1188176
-381,-32,-80,1188176
-378,-26,-81,1188177
-379,-41,-88,1188178
-380,-30,-89,1188179
-384,-42,-90,1188180
-386,-37,-78,1188183
-387,-25,-83,1188183
-385,-27,-86,1188184
-388,-35,-75,1188185
-383,-33,-80,1188186
-382,-40,-85,1188187
-374,-33,-78,1188188
-383,-40,-74,1188189
-388,-26,-64,1188190
-394,-33,-70,1188191
-383,-40,-92,1188194
-381,-41,-90,1188195
-379,-48,-78,1188196
-370,-39,-76,1188197
-375,-41,-72,1188197
-387,-33,-64,1188198
-385,-45,-73,1188199
-381,-39,-83,1188200
-384,-43,-82,1188201
-382,-34,-84,1188202
-379,-33,-82,1188205
-382,-36,-84,1188206
-373,-32,-75,1188206
-374,-42,-73,1188207
-387,-48,-75,1188208
-389,-52,-88,1188209
-384,-51,-85,1188210
-370,-47,-77,1188211
-377,-51,-77,1188212
-382,-40,-87,1188213
-386,-38,-83,1188216
-389,-43,-75,1188216
-384,-34,-77,1188217
-371,-38,-81,1188218
-374,-28,-73,1188219
-375,-40,-80,1188220
-374,-40,-76,1188221
-378,-49,-82,1188222
-391,-58,-84,1188223
-393,-31,-88,1188224
-383,-22,-82,1188227
-377,-26,-74,1188227
-384,-45,-79,1188228
-383,-38,-83,1188229
-385,-32,-81,1188230
-379,-31,-75,1188231
-375,-45,-80,1188232
-382,-35,-76,1188233
-380,-33,-80,1188234
-387,-33,-83,1188235
-389,-38,-79,1188238
-385,-32,-82,1188238
-387,-42,-81,1188239
-380,-39,-81,1188240
-379,-43,-78,1188241
-380,-26,-75,1188242
-381,-30,-81,1188243
-381,-35,-87,1188244
-383,-33,-87,1188245
-392,-37,-79,1188246
-380,-37,-90,1188249
-374,-25,-92,1188249
-382,-34,-82,1188250
-377,-33,-76,1188251
-379,-47,-78,1188252
-376,-37,-83,1188253
-382,-45,-77,1188254
-387,-41,-74,1188255
-388,-48,-75,1188256
-382,-41,-69,1188257
-380,-33,-80,1188260
-383,-43,-84,1188260
-386,-37,-78,1188261
-387,-38,-78,1188262
-381,-44,-78,1188263
-382,-39,-77,1188264
-384,-26,-74,1188265
-380,-25,-80,1188266
-386,-37,-83,1188267
-382,-37,-91,1188268
-384,-41,-74,1188271
-390,-45,-74,1188271
-383,-37,-74,1188273
