-384,-34,-91,2536353
-369,-33,-75,2536353
-379,-29,-78,2536354
-389,-61,-61,2536355
-392,-45,-80,2536356
-379,-45,-71,2536357
-393,-33,-68,2536358
-411,-41,-75,2536360
-401,-38,-85,2536360
-384,-32,-75,2536361
-403,-25,-73,2536364
-380,-22,-78,2536364
-384,-23,-91,2536365
-388,-54,-75,2536366
-384,-42,-88,2536367
-372,-42,-77,2536368
-393,-37,-87,2536369
-402,-53,-76,2536370
-392,-40,-78,2536371
-387,-44,-82,2536373
-391,-50,-63,2536375
-383,-53,-71,2536376
-382,-27,-70,2536377
-392,-47,-58,2536377
-397,-28,-76,2536378
-376,-29,-81,2536379
-383,-24,-87,2536380
-399,-35,-71,2536381
-398,-32,-85,2536382
-380,-46,-73,2536383
-398,-36,-72,2536386
-386,-25,-94,2536386
-373,-22,-87,2536387
-384,-43,-84,2536388
-388,-53,-81,2536389
-367,-51,-85,2536390
-375,-31,-94,2536391
-395,-30,-85,2536392
-398,-23,-94,2536393
-382,-44,-92,2536394
-398,-46,-79,2536397
-385,-40,-73,2536397
-364,-54,-68,2536398
-366,-21,-86,2536399
-389,-48,-91,2536400
-386,-30,-97,2536401
-379,-40,-74,2536402
-380,-12,-81,2536403
-396,-58,-79,2536404
-394,-37,-78,2536405
-388,-30,-95,2536408
-386,-42,-90,2536408
-381,-27,-76,2536409
-377,-26,-71,2536410
-397,-48,-70,2536411
-395,-23,-83,2536412
-385,-27,-76,2536413
-381,1,-70,2536414
-390,-39,-66,2536415
-385,-35,-90,2536416
-375,-20,-80,2536419
-391,-50,-71,2536419
-379,-30,-78,2536420
-370,-37,-69,2536421
-385,-31,-75,2536422
-400,-47,-70,2536423
-381,-37,-75,2536424
-366,-27,-82,2536425
-381,-29,-67,2536426
-389,-34,-87,2536427
-376,-40,-74,2536430
-381,-48,-69,2536430
-388,-36,-81,2536432
-378,-38,-68,2536432
-387,-22,-76,2536433
-407,-40,-58,2536434
-395,-27,-78,2536435
-383,-48,-96,2536436
-390,-45,-84,2536437
-397,-29,-74,2536438
-383,-25,-81,2536441
-401,-35,-70,2536441
-398,-30,-83,2536442
-379,-38,-70,2536443
-399,-25,-69,2536444
-405,-53,-65,2536445
