-370,-46,-83,1270756
-370,-44,-80,1270756
-377,-30,-82,1270757
-386,-35,-89,1270758
-383,-24,-82,1270759
-380,-31,-73,1270760
-386,-34,-74,1270761
-382,-40,-76,1270762
-385,-36,-74,1270763
-385,-34,-84,1270764
-387,-31,-73,1270767
-390,-30,-75,1270767
-384,-33,-85,1270768
-377,-40,-80,1270769
-379,-47,-81,1270770
-386,-53,-77,1270771
-380,-36,-70,1270772
-387,-30,-79,1270773
-386,-35,-81,1270774
-385,-55,-85,1270775
-383,-36,-81,1270778
-379,-33,-80,1270778
-382,-44,-82,1270779
-383,-49,-80,1270780
-386,-53,-81,1270781
-385,-41,-78,1270782
-389,-46,-76,1270783
-378,-42,-74,1270784
-375,-48,-75,1270785
-373,-39,-77,1270786
-386,-35,-82,1270789
-386,-36,-85,1270789
-378,-34,-81,1270790
-378,-39,-78,1270791
-383,-38,-79,1270792
-381,-35,-73,1270793
-379,-36,-75,1270794
-377,-31,-80,1270795
-380,-31,-79,1270796
-390,-31,-73,1270797
-375,-32,-79,1270800
-381,-27,-73,1270800
-388,-21,-72,1270801
-392,-26,-76,1270802
-386,-18,-78,1270803
-390,-22,-82,1270804
-381,-16,-82,1270805
-378,-35,-76,1270807
-374,-35,-78,1270807
-378,-32,-78,1270809
-382,-36,-82,1270811
-385,-29,-76,1270811
-381,-28,-74,1270812
-378,-33,-76,1270813
-381,-47,-82,1270814
-385,-46,-82,1270815
-384,-50,-76,1270816
-386,-41,-83,1270817
-380,-37,-88,1270818
-378,-45,-81,1270819
-377,-45,-80,1270822
-377,-46,-80,1270822
-384,-54,-83,1270823
-383,-41,-89,1270824
-381,-57,-90,1270825
-376,-39,-89,1270826
-383,-49,-80,1270827
-380,-45,-78,1270828
-386,-49,-73,1270829
-380,-42,-68,1270830
-374,-35,-82,1270833
-377,-31,-87,1270833
-383,-30,-86,1270834
-380,-26,-81,1270835
-387,-34,-76,1270836
-387,-24,-75,1270837
-387,-45,-74,1270838
-383,-35,-79,1270839
-387,-37,-77,1270840
-389,-37,-67,1270841
-388,-28,-75,1270844
-390,-31,-82,1270844
-383,-38,-81,1270845
-379,-32,-84,1270846
-379,-23,-76,1270847
-380,-29,-75,1270848
-386,-34,-72,1270849
-392,-34,-77,1270850
-393,-37,-81,1270851
-387,-36,-85,1270852
-386,-39,-68,1270855
-390,-48,-70,1270855
-383,-39,-74,1270856
-385,-41,-84,1270857
-380,-25,-86,1270858
-377,-28,-87,1270859
-381,-29,-81,1270860
-393,-42,-79,1270861
-384,-43,-81,1270862
-382,-41,-81,1270863
-392,-38,-87,1270866
-383,-38,-77,1270866
-376,-41,-86,1270867
-377,-42,-80,1270868
-387,-54,-80,1270869
-387,-39,-88,1270870
-383,-40,-90,1270871
-385,-47,-88,1270872
-380,-45,-81,1270873
-382,-45,-87,1270874
-376,-42,-78,1270877
-382,-36,-78,1270877
-390,-45,-73,1270878
-377,-40,-70,1270879
-377,-46,-83,1270880
-380,-40,-85,1270881
-388,-48,-88,1270882
-389,-31,-76,1270883
-388,-37,-83,1270884
-387,-38,-84,1270885
-376,-41,-80,1270888
-381,-43,-76,1270888
-383,-28,-74,1270889
-383,-27,-84,1270890
-385,-15,-85,1270891
-376,-26,-82,1270892
-381,-33,-69,1270893
-384,-35,-76,1270894
-380,-23,-84,1270895
-381,-24,-90,1270896
-383,-32,-80,1270899
-383,-33,-79,1270900
-387,-34,-87,1270900
-388,-31,-85,1270901
-383,-32,-81,1270902
-393,-31,-75,1270903
-389,-22,-76,1270904
-383,-27,-83,1270905
-376,-31,-83,1270906
-388,-47,-77,1270907
-387,-42,-74,1270910
-381,-30,-85,1270910
-387,-32,-86,1270912
-387,-31,-79,1270912
-385,-42,-73,1270913
-375,-40,-77,1270914
-382,-45,-78,1270915
-384,-43,-79,1270916
-386,-54,-83,1270917
-380,-42,-90,1270918
-378,-45,-90,1270921
-375,-43,-84,1270921
-370,-38,-85,1270923
-375,-52,-90,1270923
-384,-44,-81,1270924
-389,-53,-90,1270925
-387,-50,-81,1270926
-385,-61,-83,1270927
-373,-54,-81,1270928
-377,-56,-89,1270929
-387,-45,-81,1270932
-390,-44,-73,1270932
-384,-37,-80,1270933
-391,-40,-87,1270934
-389,-34,-88,1270935
-391,-37,-82,1270936
-392,-18,-87,1270937
-392,-23,-80,1270938
-392,-21,-78,1270939
-389,-31,-80,1270940
-376,-35,-78,1270943
-384,-23,-76,1270943
-390,-23,-75,1270945
-385,-19,-80,1270945
-377,-20,-94,1270946
-387,-29,-87,1270947
-379,-27,-77,1270948
-385,-38,-71,1270949
-382,-31,-79,1270950
-379,-31,-85,1270951
-392,-45,-82,1270954
-390,-39,-85,1270954
-389,-46,-91,1270955
-382,-40,-83,1270956
-377,-35,-80,1270957
-379,-30,-86,1270958
-381,-44,-82,1270959
-381,-42,-81,1270960
-384,-42,-84,1270961
-389,-40,-84,1270962
-373,-58,-84,1270965
-378,-45,-83,1270965
-377,-43,-84,1270966
-379,-44,-85,1270967
-387,-62,-88,1270968
-377,-56,-87,1270969
-377,-53,-85,1270970
-382,-40,-84,1270971
-392,-51,-80,1270972
-389,-41,-86,1270973
-380,-35,-84,1270976
-376,-34,-89,1270976
-383,-31,-90,1270977
-381,-29,-86,1270978
-377,-31,-77,1270979
-382,-27,-81,1270980
-391,-29,-80,1270981
-387,-24,-82,1270982
-386,-30,-76,1270983
-386,-26,-79,1270984
-392,-24,-84,1270987
-394,-22,-87,1270987
-384,-20,-79,1270988
-381,-35,-77,1270989
-384,-32,-78,1270990
-391,-34,-88,1270991
-389,-36,-88,1270992
-391,-43,-81,1270993
-381,-21,-77,1270994
-377,-23,-80,1270995
-390,-45,-79,1270998
-391,-47,-77,1270998
-384,-38,-78,1270999
-387,-34,-81,1271000
-386,-29,-77,1271001
-385,-43,-81,1271002
-384,-44,-77,1271003
-380,-45,-75,1271004
-378,-33,-77,1271005
-378,-36,-76,1271006
-383,-42,-83,1271009
-380,-45,-80,1271009
-390,-57,-80,1271010
-388,-44,-78,1271012
-382,-57,-76,1271012
-381,-49,-84,1271014
-389,-53,-84,1271014
-393,-45,-79,1271015
-396,-50,-85,1271016
-388,-40,-84,1271017
-376,-42,-76,1271020
-385,-44,-80,1271020
-388,-25,-81,1271021
-381,-25,-82,1271022
-381,-38,-72,1271023
-381,-41,-70,1271024
-386,-40,-87,1271025
-381,-30,-92,1271026
-387,-34,-84,1271027
-387,-31,-86,1271029
-381,-15,-77,1271031
-383,-22,-75,1271031
-387,-24,-78,1271032
-391,-39,-76,1271033
-388,-45,-65,1271034
-382,-46,-63,1271035
-382,-24,-72,1271036
-380,-24,-88,1271037
-389,-32,-87,1271038
-388,-39,-87,1271039
-374,-33,-75,1271042
-381,-42,-76,1271042
-377,-46,-78,1271043
-384,-58,-86,1271044
-371,-49,-87,1271045
-378,-44,-80,1271046
-391,-32,-76,1271047
-399,-44,-79,1271048
-388,-40,-85,1271049
-384,-53,-86,1271050
-384,-51,-77,1271053
-377,-40,-73,1271053
-372,-41,-76,1271054
-374,-47,-78,1271056
-375,-43,-81,1271057
-379,-45,-83,1271057
-373,-38,-86,1271058
-381,-33,-81,1271059
-381,-29,-78,1271060
-383,-36,-73,1271061
-381,-51,-81,1271064
-384,-42,-78,1271064
-388,-33,-78,1271065
-377,-29,-78,1271066
-379,-41,-81,1271067
-375,-29,-81,1271068
-383,-32,-85,1271069
-386,-28,-79,1271070
-369,-36,-79,1271071
-371,-36,-79,1271072
-383,-23,-78,1271075
-377,-27,-68,1271075
-374,-29,-67,1271076
-375,-32,-79,1271077
-383,-37,-82,1271078
-383,-26,-75,1271079
-384,-38,-75,1271080
-379,-31,-81,1271081
-375,-40,-76,1271082
-369,-40,-76,1271083
-383,-36,-80,1271086
-388,-37,-73,1271086
-389,-37,-70,1271087
-383,-41,-70,1271088
-387,-45,-79,1271089
-384,-45,-92,1271090
-379,-38,-89,1271091
-374,-42,-90,1271092
-380,-48,-85,1271093
-382,-59,-84,1271094
-380,-37,-71,1271097
-380,-30,-73,1271097
-383,-46,-73,1271098
-380,-49,-74,1271099
-380,-43,-78,1271100
-378,-40,-89,1271101
-384,-48,-93,1271102
-388,-43,-89,1271103
-385,-34,-80,1271104
-383,-33,-76,1271105
-381,-32,-86,1271108
-380,-29,-86,1271108
-384,-29,-89,1271109
-385,-41,-81,1271110
-389,-40,-76,1271111
-390,-45,-82,1271112
-393,-42,-75,1271114
-382,-33,-77,1271115
-393,-31,-82,1271115
-392,-24,-74,1271117
-386,-38,-85,1271119
-387,-46,-81,1271119
-391,-39,-80,1271120
-389,-38,-85,1271121
-385,-34,-88,1271122
-379,-35,-84,1271123
-386,-42,-81,1271124
-384,-39,-75,1271125
-384,-43,-73,1271126
-377,-37,-72,1271127
-389,-56,-83,1271130
-390,-50,-81,1271130
-377,-36,-79,1271131
-379,-46,-78,1271132
-377,-42,-81,1271133
-382,-51,-85,1271134
-382,-35,-80,1271135
-372,-32,-79,1271136
-373,-38,-80,1271137
-371,-55,-83,1271138
-385,-32,-83,1271141
-386,-36,-86,1271141
-382,-34,-87,1271142
-381,-35,-85,1271143
-377,-40,-81,1271144
-380,-51,-77,1271145
-377,-47,-75,1271146
-382,-48,-84,1271147
-375,-38,-78,1271148
-372,-35,-77,1271149
-385,-33,-77,1271152
-384,-30,-81,1271152
-376,-23,-76,1271153
-383,-37,-73,1271154
-382,-41,-78,1271155
-381,-39,-77,1271156
-378,-31,-77,1271157
-386,-35,-80,1271158
-385,-19,-86,1271159
-382,-27,-85,1271160
-377,-50,-84,1271163
-371,-37,-86,1271163
-378,-33,-84,1271164
-381,-28,-84,1271165
-386,-39,-82,1271166
-379,-28,-82,1271168
-380,-35,-81,1271169
-380,-33,-74,1271169
-378,-36,-75,1271170
-374,-42,-80,1271171
-384,-42,-86,1271174
-385,-47,-87,1271174
-384,-48,-81,1271176
-380,-45,-88,1271176
-380,-57,-85,1271177
-382,-39,-73,1271178
-387,-39,-78,1271179
-387,-34,-82,1271180
-392,-47,-82,1271181
-382,-45,-77,1271182
-374,-34,-80,1271185
-375,-43,-90,1271185
-386,-47,-82,1271186
-389,-33,-76,1271187
-379,-38,-78,1271188
-376,-24,-77,1271189
-388,-25,-73,1271190
