-371,-25,-85,3824545
-398,-33,-83,3824545
-400,-56,-59,3824546
-390,-19,-85,3824547
-361,-49,-84,3824548
-391,-28,-96,3824549
-401,-66,-71,3824550
-382,-31,-87,3824551
-354,-41,-81,3824552
-391,-33,-93,3824553
-380,-66,-68,3824556
-358,-40,-86,3824556
-386,-56,-70,3824557
-412,-32,-61,3824558
-387,-61,-70,3824559
-352,-18,-98,3824560
-392,-65,-79,3824561
-403,-25,-75,3824562
-372,-88,-73,3824563
-370,-31,-89,3824564
-403,10,-84,3824567
-367,-52,-66,3824567
-362,-7,-102,3824568
-406,-69,-53,3824569
-421,-4,-76,3824570
-372,-69,-79,3824571
-368,-14,-111,3824572
-392,-74,-43,3824573
-396,-12,-77,3824574
-364,-69,-64,3824575
-405,-57,-55,3824578
-400,-18,-93,3824578
-363,-68,-58,3824579
-380,-8,-96,3824580
-401,-73,-51,3824581
-404,-11,-77,3824582
-366,-59,-62,3824583
-396,-11,-71,3824585
-401,-38,-41,3824586
-397,-14,-89,3824586
-401,-36,-47,3824589
-411,-47,-13,3824589
-390,-37,-67,3824591
-356,-52,-71,3824591
-395,-34,-72,3824592
-393,-32,-50,3824594
-374,-51,-78,3824595
-354,-40,-78,3824596
-383,-21,-88,3824596
-399,-49,-65,3824597
-370,-17,-92,3824600
-388,-38,-80,3824600
-405,-38,-63,3824601
-383,-46,-81,3824602
-354,-36,-94,3824603
-379,-39,-72,3824604
-408,-24,-82,3824605
-379,-45,-73,3824607
-379,-12,-90,3824608
-392,-45,-53,3824608
-377,-87,-67,3824611
-373,-16,-96,3824611
-398,-24,-40,3824613
-402,9,-72,3824613
-368,-55,-80,3824614
-364,-18,-111,3824615
-393,-72,-59,3824616
-396,-7,-85,3824617
-365,-64,-69,3824618
-381,-12,-101,3824619
-401,-14,-100,3824622
-371,-67,-89,3824622
-389,1,-109,3824624
-400,-54,-49,3824624
-398,-4,-88,3824625
-353,-57,-71,3824627
-395,2,-91,3824627
-397,-56,-48,3824628
-401,-15,-89,3824629
-361,-44,-76,3824631
-410,-25,-47,3824633
-395,-13,-85,3824633
-344,-53,-88,3824635
-382,-16,-105,3824635
-403,-53,-53,3824636
-394,-26,-99,3824637
-356,-50,-82,3824638
-392,-28,-83,3824639
-406,-45,-61,3824640
-389,-20,-83,3824641
-401,-38,-69,3824644
-415,-42,-54,3824644
-381,-35,-68,3824645
-359,-39,-101,3824646
-401,-45,-83,3824647
-408,-28,-64,3824648
-375,-50,-62,3824649
-354,-27,-87,3824650
-391,-46,-49,3824652
-401,-18,-59,3824653
-367,-3,-112,3824655
-398,-62,-49,3824655
-403,-13,-64,3824656
-366,-74,-71,3824657
-357,-6,-97,3824658
-391,-72,-63,3824659
-404,-16,-99,3824660
-361,-61,-76,3824662
-373,-7,-99,3824662
-403,-63,-46,3824664
-356,-61,-65,3824666
-369,-17,-97,3824666
-401,-65,-47,3824668
-404,-27,-87,3824668
-364,-65,-65,3824669
-378,-7,-101,3824671
-399,-69,-42,3824671
-393,-28,-84,3824673
-366,-70,-63,3824673
-392,-10,-96,3824675
-394,-11,-85,3824677
-360,-57,-71,3824677
-379,-23,-108,3824678
-393,-67,-59,3824679
-403,-27,-89,3824680
-363,-48,-84,3824681
-381,-19,-92,3824683
-403,-51,-59,3824683
-388,-43,-89,3824684
-351,-52,-86,3824685
-410,-46,-66,3824688
-392,-50,-73,3824688
-353,-25,-88,3824689
-398,-54,-51,3824691
-407,-39,-75,3824692
-380,-55,-68,3824692
-346,-32,-84,3824693
-384,-43,-82,3824694
-407,-25,-69,3824696
-374,-45,-82,3824696
-398,-65,-50,3824699
-404,-27,-63,3824699
-361,-60,-70,3824700
-369,-15,-95,3824702
-395,-64,-45,3824703
-402,-26,-91,3824703
-361,-55,-72,3824704
-373,-5,-99,3824705
-409,-71,-56,3824706
-414,-13,-76,3824707
-380,-17,-111,3824710
-398,-73,-47,3824710
-404,-8,-72,3824711
-362,-63,-67,3824712
-374,-5,-97,3824713
-399,-79,-31,3824714
-404,-27,-94,3824715
-373,-78,-90,3824716
-394,-7,-103,3824717
-409,-51,-34,3824718
-355,-64,-92,3824721
-375,-9,-96,3824721
-391,-52,-42,3824722
-393,-3,-96,3824723
-356,-42,-83,3824724
-385,-22,-99,3824725
-395,-59,-60,3824726
-393,-37,-78,3824727
-368,-44,-73,3824728
-399,-42,-76,3824729
-377,-50,-76,3824732
-364,-34,-79,3824732
-401,-34,-67,3824733
-404,-41,-61,3824734
-372,-39,-73,3824735
-355,-35,-92,3824736
-390,-42,-77,3824737
-408,-37,-68,3824738
-379,-47,-80,3824739
-361,-30,-102,3824740
-413,-24,-81,3824743
-371,-60,-74,3824743
-368,-27,-106,3824744
-394,-57,-74,3824746
-413,-18,-83,3824746
-368,-76,-66,3824747
-360,-21,-90,3824748
-393,-58,-45,3824749
-408,1,-78,3824750
-367,-64,-74,3824751
-416,-77,-57,3824754
-408,-13,-96,3824754
-360,-73,-67,3824755
-376,1,-100,3824756
-409,-66,-38,3824757
-411,4,-83,3824758
-355,-70,-78,3824759
-381,-32,-112,3824760
-403,-55,-36,3824761
-406,-2,-80,3824762
-387,-24,-95,3824765
-415,-62,-57,3824765
-408,-20,-87,3824766
-357,-69,-71,3824767
-379,-17,-95,3824768
-402,-40,-63,3824770
-387,-22,-76,3824770
-358,-56,-87,3824771
-392,-25,-92,3824772
-414,-44,-47,3824773
-354,-24,-97,3824776
-396,-23,-81,3824776
-415,-40,-61,3824778
-400,-57,-79,3824778
-373,-42,-88,3824779
-400,-43,-71,3824780
-403,-31,-62,3824781
-380,-70,-84,3824783
-360,-30,-98,3824784
-393,-52,-74,3824784
-371,-68,-64,3824787
-365,-16,-83,3824787
-409,-73,-68,3824788
-405,-34,-82,3824789
-368,-66,-81,3824790
-354,-7,-102,3824791
-389,-74,-64,3824792
-409,-24,-86,3824793
-374,-77,-77,3824794
-374,-7,-91,3824795
-407,-16,-82,3824798
-361,-67,-58,3824798
-363,1,-101,3824799
-383,-62,-57,3824800
-410,-20,-94,3824801
-368,-70,-65,3824802
-376,-17,-112,3824803
-392,-67,-65,3824804
-402,-16,-109,3824806
-358,-64,-78,3824806
-405,-57,-48,3824809
-404,-18,-77,3824809
-347,-54,-59,3824811
-377,-24,-85,3824812
-406,-57,-50,3824812
-402,-31,-95,3824813
-360,-51,-86,3824814
-392,-29,-63,3824815
-407,-55,-46,3824816
-393,-32,-89,3824817
-392,-33,-75,3824820
-405,-37,-57,3824821
-379,-29,-75,3824821
-351,-63,-86,3824822
-382,-24,-76,3824823
-401,-50,-43,3824824
-386,-41,-83,3824826
-367,-34,-106,3824826
-392,-38,-88,3824827
-394,-26,-67,3824829
-374,-1,-92,3824831
-399,-46,-76,3824831
-403,-29,-69,3824832
-380,-54,-75,3824833
-364,-22,-98,3824834
-402,-63,-63,3824836
-408,-19,-56,3824836
-375,-71,-73,3824838
-375,-4,-100,3824838
-398,-50,-47,3824839
-368,-66,-67,3824842
-383,-18,-104,3824843
-392,-68,-47,3824844
-395,-15,-92,3824844
-364,-63,-90,3824846
-380,-9,-116,3824846
-402,-66,-53,3824847
-403,1,-81,3824849
-363,-58,-52,3824849
-383,-6,-99,3824850
-390,-12,-84,3824853
-348,-61,-78,3824854
-376,-18,-103,3824854
-395,-70,-51,3824855
-403,-12,-88,3824856
-366,-59,-58,3824857
-387,-16,-98,3824858
-399,-66,-46,3824859
-408,-21,-94,3824860
-364,-60,-78,3824861
-409,-38,-55,3824864
-405,-23,-78,3824864
-357,-52,-63,3824865
-390,-57,-65,3824867
-407,-46,-63,3824868
-398,-49,-78,3824868
-358,-49,-74,3824869
-390,-33,-81,3824870
-418,-10,-76,3824872
-387,-56,-78,3824873
-390,-62,-60,3824875
-399,-38,-63,3824875
-362,-71,-76,3824877
-359,-26,-95,3824877
-388,-49,-66,3824878
-409,-21,-73,3824879
-380,-39,-78,3824880
-372,-8,-105,3824882
-401,-51,-65,3824882
-412,-7,-79,3824884
-372,-7,-94,3824886
-400,-51,-50,3824887
-412,-16,-74,3824887
-367,-63,-80,3824888
-367,-6,-98,3824889
-405,-59,-51,3824890
-412,-14,-90,3824891
-359,-73,-72,3824892
-366,-4,-96,3824893
-404,-68,-53,3824894
-374,-63,-81,3824897
-382,-6,-118,3824897
-398,-58,-52,3824898
-402,-1,-89,3824899
-353,-58,-78,3824900
-383,-1,-104,3824901
-399,-54,-36,3824902
-418,-21,-84,3824903
-368,-64,-73,3824904
-381,-24,-90,3824905
-391,-42,-83,3824908
-365,-51,-80,3824908
-387,-12,-84,3824909
-395,-53,-49,3824910
-392,-32,-98,3824911
-349,-47,-72,3824912
-381,-17,-82,3824913
-396,-41,-59,3824914
-389,-31,-78,3824915
-363,-41,-74,3824916
-408,-19,-80,3824919
-374,-59,-76,3824920
-355,-25,-85,3824921
-386,-44,-60,3824921
-408,-27,-56,3824922
-381,-46,-78,3824923
-362,-30,-97,3824924
-397,-48,-66,3824925
-409,-19,-64,3824926
-367,-43,-68,3824927
-389,-66,-62,3824930
-407,-34,-78,3824930
-378,-70,-66,3824931
-366,-30,-94,3824932
-390,-77,-57,3824933
-407,-16,-85,3824934
