-390,-33,-88,1120495
-394,-20,-80,1120495
-395,-36,-78,1120497
-388,-25,-79,1120497
-389,-37,-89,1120498
-392,-38,-88,1120499
-392,-44,-79,1120500
-388,-42,-78,1120501
-378,-45,-90,1120502
-381,-57,-82,1120503
-373,-16,-68,1120506
-376,-21,-77,1120506
-381,-22,-82,1120507
-393,-33,-79,1120508
-387,-29,-76,1120509
-391,-46,-79,1120510
-386,-41,-76,1120511
-376,-48,-76,1120512
-379,-39,-76,1120513
-389,-41,-68,1120514
-381,-38,-75,1120517
-381,-35,-73,1120517
-374,-40,-73,1120518
-380,-42,-82,1120520
-380,-36,-78,1120520
-390,-35,-77,1120521
-383,-43,-79,1120522
-381,-57,-85,1120523
-379,-41,-78,1120524
-388,-40,-80,1120525
-379,-34,-78,1120528
-380,-39,-78,1120528
-383,-51,-83,1120529
-381,-44,-89,1120530
-382,-40,-98,1120531
-389,-36,-91,1120532
-394,-42,-84,1120533
-392,-40,-72,1120534
-387,-30,-75,1120535
-382,-41,-79,1120536
-387,-46,-82,1120539
-374,-29,-80,1120539
-373,-28,-85,1120540
-375,-34,-82,1120541
-380,-55,-79,1120542
-386,-47,-86,1120543
-380,-51,-83,1120544
-379,-35,-82,1120545
-380,-27,-85,1120546
-379,-25,-85,1120547
-384,-30,-93,1120550
-381,-38,-75,1120551
-379,-43,-83,1120553
-375,-35,-87,1120553
-370,-32,-86,1120554
-381,-40,-84,1120555
-374,-37,-85,1120556
-379,-46,-83,1120557
-372,-34,-73,1120558
-379,-36,-74,1120559
-386,-41,-90,1120562
-383,-43,-91,1120562
-383,-36,-83,1120563
-384,-26,-73,1120564
-392,-33,-77,1120565
-396,-33,-73,1120566
-384,-31,-75,1120567
-385,-38,-78,1120568
-389,-35,-77,1120569
-395,-42,-70,1120570
-385,-58,-76,1120573
-388,-50,-73,1120573
-393,-45,-72,1120574
-389,-30,-75,1120575
-385,-36,-84,1120576
-387,-38,-82,1120577
-385,-49,-75,1120578
-381,-47,-71,1120579
-383,-37,-80,1120580
-393,-36,-88,1120581
-398,-52,-76,1120584
-397,-43,-80,1120585
-393,-39,-79,1120585
-381,-38,-75,1120587
-389,-46,-78,1120588
-387,-22,-83,1120589
-379,-24,-82,1120589
-384,-18,-73,1120590
-390,-42,-73,1120591
-388,-47,-75,1120592
-395,-40,-78,1120595
-392,-35,-71,1120595
-382,-34,-77,1120596
-387,-34,-75,1120597
-388,-34,-79,1120598
-376,-26,-70,1120599
-378,-36,-72,1120600
-379,-40,-78,1120601
-377,-44,-80,1120602
-373,-33,-85,1120603
-374,-41,-78,1120606
-376,-44,-73,1120606
-377,-37,-74,1120607
-382,-46,-85,1120608
-390,-60,-86,1120609
-380,-34,-77,1120610
-365,-14,-67,1120611
-378,-36,-77,1120612
-380,-48,-91,1120613
-377,-60,-91,1120614
-382,-47,-78,1120617
-376,-31,-76,1120617
-376,-33,-81,1120618
-381,-46,-73,1120619
-388,-49,-77,1120620
-385,-38,-85,1120622
-376,-28,-84,1120622
-384,-36,-88,1120623
-383,-33,-82,1120624
-382,-38,-78,1120625
-385,-39,-84,1120628
-386,-36,-87,1120628
-386,-39,-86,1120629
-375,-37,-82,1120630
-379,-42,-79,1120631
-394,-25,-79,1120632
-401,-35,-87,1120633
-394,-39,-81,1120634
-378,-43,-76,1120635
-372,-38,-74,1120636
-389,-39,-80,1120639
-390,-40,-80,1120639
-391,-39,-83,1120640
-379,-28,-79,1120641
-387,-41,-82,1120642
-383,-48,-79,1120643
-379,-47,-79,1120644
-376,-36,-83,1120645
-379,-43,-84,1120646
-383,-42,-89,1120647
-383,-43,-81,1120650
-386,-54,-80,1120650
-388,-52,-79,1120651
-392,-54,-87,1120652
-389,-41,-87,1120653
-384,-45,-89,1120654
-380,-38,-76,1120655
-379,-34,-76,1120656
-387,-38,-77,1120657
-382,-31,-83,1120659
-377,-44,-79,1120661
-372,-35,-83,1120661
-369,-51,-92,1120662
-369,-45,-80,1120663
-372,-33,-72,1120664
-383,-30,-78,1120665
-379,-34,-84,1120666
-380,-36,-84,1120667
-377,-26,-79,1120668
-370,-35,-75,1120669
-381,-35,-73,1120672
-379,-33,-79,1120672
-380,-43,-75,1120673
-371,-25,-74,1120674
-379,-32,-82,1120675
-381,-24,-87,1120676
-385,-30,-85,1120677
-385,-28,-77,1120678
-386,-38,-72,1120679
-381,-35,-72,1120680
-385,-37,-85,1120683
-389,-42,-82,1120683
-388,-41,-74,1120684
-386,-50,-77,1120685
-386,-54,-72,1120686
-384,-50,-81,1120687
-393,-35,-83,1120689
-395,-42,-81,1120689
-386,-41,-79,1120691
