220,-380,15476,-756,-61,-165,1655928
280,-296,15468,-765,-65,-182,1655929
228,-348,15552,-777,-88,-181,1655930
220,-380,15492,-750,-57,-166,1655932
240,-296,15508,-739,-91,-180,1655933
120,-412,15512,-768,-113,-161,1655935
176,-364,15516,-742,-86,-130,1655936
152,-328,15428,-747,-94,-169,1655938
228,-352,15484,-777,-105,-182,1655939
172,-340,15504,-766,-51,-176,1655940
260,-364,15496,-766,-76,-198,1655942
216,-288,15588,-775,-106,-188,1655943
308,-316,15524,-753,-84,-178,1655945
192,-456,15520,-760,-71,-166,1655946
252,-368,15508,-768,-86,-192,1655947
332,-272,15672,-754,-87,-183,1655949
204,-380,15556,-775,-136,-186,1655950
216,-368,15512,-785,-96,-165,1655952
132,-428,15584,-768,-35,-169,1655953
320,-432,15512,-773,-56,-142,1655955
264,-356,15468,-782,-78,-175,1655956
212,-384,15324,-760,-81,-173,1655957
180,-348,15388,-747,-74,-157,1655959
268,-372,15588,-759,-80,-175,1655960
304,-264,15628,-755,-70,-158,1655962
168,-324,15476,-734,-56,-158,1655963
204,-308,15484,-768,-64,-174,1655965
244,-456,15524,-763,-68,-168,1655966
180,-348,15420,-754,-82,-184,1655967
196,-404,15500,-752,-71,-170,1655969
220,-380,15516,-765,-83,-178,1655970
252,-348,15500,-774,-85,-159,1655972
240,-352,15348,-756,-81,-173,1655973
192,-336,15580,-772,-92,-188,1655975
212,-324,15532,-766,-85,-174,1655976
248,-348,15572,-761,-88,-170,1655977
248,-364,15560,-767,-73,-151,1655979
172,-260,15588,-755,-83,-180,1655980
248,-256,15588,-771,-105,-182,1655982
316,-364,15484,-767,-70,-201,1655983
288,-396,15444,-763,-62,-191,1655985
268,-336,15504,-765,-83,-199,1655986
204,-360,15536,-759,-90,-177,1655987
132,-312,15420,-785,-57,-162,1655989
104,-328,15504,-767,-61,-186,1655990
172,-372,15512,-754,-72,-206,1655992
156,-340,15512,-754,-76,-194,1655993
236,-388,15584,-763,-71,-169,1655994
252,-372,15544,-779,-97,-167,1655996
320,-296,15560,-776,-82,-168,1655997
220,-312,15512,-747,-69,-196,1655999
124,-264,15448,-766,-93,-191,1656000
344,-316,15372,-780,-95,-172,1656002
348,-324,15304,-774,-75,-172,1656003
168,-304,15440,-760,-63,-170,1656004
172,-304,15504,-785,-69,-189,1656006
184,-416,15376,-764,-61,-179,1656007
244,-404,15560,-762,-85,-168,1656009
372,-364,15500,-777,-64,-177,1656010
300,-288,15480,-788,-90,-164,1656011
264,-292,15552,-750,-76,-146,1656013
256,-404,15556,-768,-101,-159,1656014
216,-324,15432,-759,-80,-163,1656016
224,-376,15504,-795,-79,-167,1656017
340,-320,15672,-789,-80,-156,1656019
280,-348,15488,-765,-91,-190,1656020
172,-392,15540,-771,-83,-182,1656021
268,-352,15500,-765,-90,-158,1656023
184,-316,15504,-768,-83,-163,1656024
184,-344,15504,-758,-70,-188,1656026
168,-264,15548,-749,-69,-182,1656027
196,-340,15596,-769,-85,-169,1656029
196,-332,15600,-776,-78,-153,1656030
188,-332,15540,-777,-88,-175,1656031
224,-324,15492,-761,-90,-166,1656033
232,-404,15540,-764,-72,-154,1656034
260,-376,15452,-767,-96,-159,1656036
216,-364,15532,-753,-91,-177,1656037
284,-356,15532,-737,-97,-183,1656038
172,-348,15508,-756,-105,-170,1656040
204,-376,15448,-771,-68,-165,1656041
272,-328,15456,-790,-79,-173,1656043
240,-368,15396,-761,-93,-171,1656044
168,-416,15428,-759,-76,-185,1656046
248,-316,15488,-787,-88,-173,1656048
336,-428,15624,-750,-62,-160,1656049
316,-400,15420,-771,-61,-176,1656050
284,-320,15520,-778,-84,-187,1656052
232,-296,15464,-765,-63,-182,1656053
236,-280,15492,-773,-80,-157,1656055
212,-304,15664,-783,-88,-151,1656056
300,-352,15460,-757,-74,-169,1656057
260,-336,15476,-736,-96,-171,1656059
160,-348,15556,-756,-91,-162,1656060
172,-356,15596,-768,-82,-179,1656062
172,-348,15440,-765,-98,-185,1656063
284,-380,15508,-757,-90,-186,1656064
296,-420,15480,-765,-81,-195,1656066
344,-368,15500,-760,-90,-182,1656067
204,-352,15536,-757,-98,-192,1656069
192,-368,15432,-737,-83,-169,1656070
216,-348,15528,-760,-90,-153,1656071
192,-308,15484,-782,-85,-156,1656073
120,-304,15460,-764,-75,-180,1656074
200,-292,15524,-758,-103,-195,1656076
164,-408,15560,-770,-59,-188,1656077
168,-368,15436,-759,-78,-164,1656079
176,-388,15540,-752,-101,-153,1656080
252,-308,15488,-773,-91,-164,1656081
144,-268,15380,-756,-83,-169,1656083
116,-388,15620,-782,-70,-170,1656084
264,-332,15492,-806,-77,-193,1656086
312,-312,15476,-787,-78,-175,1656087
196,-412,15520,-771,-88,-170,1656088
200,-356,15464,-766,-83,-198,1656090
220,-392,15484,-747,-61,-161,1656091
140,-452,15424,-756,-69,-169,1656093
296,-316,15492,-764,-118,-180,1656094
260,-292,15492,-774,-91,-151,1656095
192,-332,15452,-769,-49,-149,1656097
224,-376,15752,-766,-74,-167,1656098
252,-332,15608,-761,-70,-199,1656100
236,-368,15480,-775,-82,-167,1656101
284,-428,15588,-775,-94,-174,1656102
268,-388,15688,-753,-56,-182,1656104
272,-364,15516,-771,-99,-192,1656105
252,-380,15568,-763,-109,-178,1656107
188,-352,15532,-757,-92,-174,1656108
192,-320,15644,-757,-97,-182,1656110
188,-384,15460,-750,-104,-183,1656111
168,-340,15492,-738,-100,-174,1656112
216,-368,15600,-773,-97,-174,1656114
280,-308,15468,-778,-77,-189,1656115
312,-364,15552,-758,-86,-185,1656117
264,-320,15404,-747,-95,-211,1656118
152,-436,15388,-772,-101,-188,1656119
124,-408,15420,-792,-55,-157,1656121
236,-408,15488,-782,-62,-185,1656122
192,-456,15384,-775,-75,-203,1656124
292,-376,15464,-777,-86,-203,1656125
320,-448,15600,-761,-67,-188,1656127
308,-420,15436,-778,-77,-175,1656128
196,-368,15452,-785,-61,-160,1656129
176,-348,15520,-752,-38,-180,1656131
212,-344,15456,-754,-91,-186,1656132
100,-352,15400,-768,-96,-160,1656134
96,-368,15492,-776,-79,-163,1656135
116,-352,15472,-774,-60,-177,1656136
152,-320,15540,-750,-73,-174,1656138
196,-340,15504,-747,-96,-180,1656139
188,-308,15388,-769,-110,-180,1656141
300,-336,15432,-736,-76,-179,1656142
252,-428,15456,-734,-71,-171,1656144
164,-440,15452,-754,-115,-171,1656145
224,-328,15508,-767,-103,-184,1656146
292,-332,15484,-756,-64,-187,1656148
284,-532,15588,-766,-91,-184,1656149
160,-424,15396,-769,-84,-168,1656151
204,-380,15484,-754,-45,-176,1656152
192,-420,15468,-764,-94,-187,1656154
260,-456,15472,-767,-87,-169,1656155
248,-372,15520,-753,-91,-150,1656156
220,-336,15480,-778,-77,-167,1656158
172,-376,15552,-781,-81,-163,1656159
172,-388,15520,-775,-89,-182,1656161
324,-364,15476,-769,-86,-172,1656162
256,-308,15548,-771,-85,-164,1656164
232,-376,15512,-762,-69,-156,1656165
192,-344,15436,-744,-88,-156,1656166
204,-348,15532,-733,-106,-166,1656168
260,-400,15516,-785,-83,-170,1656169
268,-384,15376,-783,-66,-162,1656171
148,-372,15500,-757,-57,-185,1656172
220,-408,15444,-745,-101,-154,1656174
256,-304,15492,-755,-78,-151,1656175
212,-256,15504,-755,-75,-172,1656176
176,-296,15568,-768,-77,-173,1656178
132,-420,15548,-736,-80,-199,1656179
176,-380,15540,-772,-95,-183,1656181
196,-348,15420,-788,-92,-179,1656182
252,-368,15592,-766,-76,-164,1656184
224,-352,15596,-776,-65,-181,1656185
272,-336,15596,-780,-89,-198,1656186
136,-432,15516,-769,-60,-182,1656188
128,-468,15408,-765,-75,-176,1656189
228,-412,15408,-768,-86,-170,1656191
204,-416,15424,-772,-73,-183,1656192
188,-404,15408,-768,-76,-163,1656194
208,-476,15468,-761,-71,-185,1656195
244,-332,15576,-754,-90,-172,1656196
244,-316,15424,-774,-68,-179,1656198
136,-452,15500,-763,-98,-190,1656199
260,-352,15428,-754,-105,-166,1656201
180,-388,15368,-736,-73,-162,1656202
164,-416,15424,-755,-77,-156,1656204
304,-440,15404,-761,-89,-173,1656205
180,-408,15572,-746,-53,-181,1656206
196,-420,15444,-753,-79,-174,1656208
212,-416,15464,-756,-67,-149,1656209
224,-320,15440,-763,-85,-186,1656211
244,-372,15400,-768,-88,-174,1656212
232,-456,15636,-780,-92,-152,1656213
172,-412,15436,-762,-74,-184,1656215
160,-320,15480,-770,-75,-197,1656216
200,-340,15428,-769,-72,-165,1656218
268,-412,15404,-767,-91,-157,1656219
280,-228,15472,-763,-99,-164,1656221
176,-324,15496,-770,-89,-185,1656222
216,-344,15356,-760,-94,-172,1656223
88,-356,15516,-744,-90,-154,1656225
232,-240,15596,-751,-69,-170,1656226
128,-348,15532,-756,-114,-189,1656228
200,-264,15500,-748,-96,-195,1656229
288,-332,15388,-745,-103,-182,1656230
220,-404,15436,-749,-64,-165,1656232
268,-436,15448,-763,-95,-162,1656233
256,-416,15448,-778,-89,-177,1656235
264,-352,15348,-759,-71,-178,1656236
244,-340,15548,-763,-88,-177,1656238
168,-340,15500,-766,-65,-152,1656239
192,-348,15508,-774,-50,-166,1656240
276,-304,15532,-758,-80,-171,1656242
244,-340,15448,-786,-82,-166,1656243
268,-360,15512,-773,-76,-176,1656245
216,-376,15552,-758,-109,-165,1656246
276,-288,15532,-773,-98,-171,1656248
248,-364,15624,-750,-77,-185,1656249
184,-396,15400,-782,-53,-179,1656251
260,-408,15544,-776,-104,-185,1656252
216,-440,15520,-769,-76,-157,1656254
248,-320,15536,-765,-76,-168,1656255
252,-368,15664,-761,-84,-161,1656257
192,-340,15652,-751,-75,-176,1656258
140,-340,15572,-757,-78,-180,1656259
164,-332,15468,-769,-99,-180,1656261
128,-336,15504,-775,-63,-175,1656262
228,-360,15504,-760,-81,-162,1656264
268,-456,15528,-774,-73,-181,1656265
212,-392,15504,-777,-74,-184,1656266
232,-348,15384,-759,-82,-143,1656268
192,-316,15560,-759,-101,-173,1656269
176,-344,15580,-757,-74,-178,1656271
268,-296,15484,-770,-56,-156,1656272
240,-368,15460,-779,-84,-189,1656274
212,-360,15492,-775,-85,-201,1656275
224,-404,15600,-774,-76,-155,1656276
184,-388,15520,-759,-74,-152,1656278
288,-336,15664,-751,-80,-171,1656279
248,-420,15576,-746,-113,-165,1656281
248,-400,15444,-753,-103,-160,1656282
296,-432,15572,-746,-71,-185,1656283
184,-408,15544,-764,-76,-185,1656285
136,-368,15540,-783,-79,-175,1656286
184,-340,15588,-751,-95,-161,1656288
172,-320,15404,-746,-89,-174,1656289
180,-364,15492,-754,-97,-188,1656291
296,-412,15440,-739,-75,-180,1656292
136,-268,15472,-749,-80,-165,1656293
144,-304,15508,-751,-74,-196,1656295
224,-392,15472,-764,-85,-197,1656296
260,-344,15444,-747,-81,-177,1656298
260,-328,15456,-753,-97,-168,1656299
304,-384,15528,-769,-81,-179,1656300
236,-332,15400,-752,-79,-192,1656302
260,-280,15496,-757,-87,-201,1656303
296,-340,15464,-758,-118,-180,1656305
208,-360,15556,-765,-101,-180,1656306
268,-444,15620,-766,-50,-185,1656307
236,-400,15540,-753,-106,-170,1656309
248,-300,15524,-769,-80,-164,1656310
260,-332,15464,-783,-52,-177,1656312
264,-292,15524,-783,-78,-163,1656313
224,-344,15396,-796,-99,-173,1656315
112,-332,15464,-758,-69,-167,1656316
220,-404,15432,-756,-62,-161,1656317
264,-384,15548,-765,-81,-167,1656319
268,-452,15504,-739,-79,-191,1656320
260,-388,15628,-766,-73,-165,1656322
232,-344,15612,-778,-86,-157,1656323
216,-320,15632,-757,-99,-180,1656325
280,-436,15556,-756,-78,-202,1656326
284,-404,15416,-768,-69,-183,1656327
216,-340,15512,-775,-71,-182,1656329
224,-376,15520,-759,-63,-164,1656330
136,-340,15556,-754,-82,-184,1656332
140,-416,15476,-778,-84,-178,1656333
200,-408,15664,-778,-72,-158,1656334
192,-420,15588,-763,-82,-175,1656336
216,-288,15464,-779,-97,-178,1656337
260,-400,15432,-759,-81,-179,1656339
184,-396,15460,-765,-80,-174,1656340
256,-376,15472,-764,-88,-181,1656341
280,-392,15492,-784,-95,-168,1656343
296,-268,15488,-771,-65,-175,1656344
236,-352,15432,-750,-62,-189,1656346
188,-324,15448,-762,-79,-167,1656347
276,-376,15544,-748,-100,-153,1656349
228,-448,15552,-741,-83,-173,1656350
216,-340,15444,-767,-71,-180,1656351
252,-376,15428,-777,-95,-169,1656353
216,-404,15508,-774,-82,-163,1656354
144,-328,15536,-771,-114,-196,1656356
188,-316,15584,-745,-52,-180,1656357
204,-332,15636,-740,-63,-178,1656358
124,-356,15568,-758,-63,-164,1656360
216,-356,15472,-758,-102,-156,1656361
348,-368,15552,-760,-87,-178,1656363
344,-396,15624,-772,-85,-157,1656364
224,-328,15376,-768,-76,-179,1656366
88,-376,15500,-756,-81,-178,1656367
128,-320,15456,-760,-80,-178,1656368
124,-304,15448,-756,-72,-156,1656370
52,-444,15392,-764,-106,-167,1656371
228,-388,15512,-756,-106,-164,1656373
280,-284,15492,-772,-99,-166,1656374
184,-344,15380,-759,-101,-163,1656375
260,-364,15460,-759,-89,-162,1656377
176,-348,15496,-755,-75,-159,1656378
148,-260,15468,-754,-88,-147,1656380
320,-352,15600,-749,-74,-181,1656381
244,-372,15556,-769,-70,-181,1656383
212,-328,15504,-766,-88,-169,1656384
128,-308,15568,-745,-76,-176,1656385
232,-408,15508,-759,-64,-165,1656387
172,-312,15544,-804,-73,-157,1656388
240,-312,15468,-779,-97,-191,1656390
236,-404,15444,-765,-68,-182,1656391
264,-300,15544,-778,-64,-169,1656392
216,-268,15580,-765,-59,-185,1656394
344,-364,15444,-746,-89,-180,1656395
248,-304,15520,-782,-93,-181,1656397
120,-392,15392,-769,-37,-195,1656398
192,-320,15568,-749,-85,-179,1656399
356,-316,15524,-763,-99,-173,1656401
324,-368,15388,-768,-66,-170,1656402
144,-364,15444,-758,-85,-153,1656404
312,-336,15532,-764,-97,-161,1656405
240,-400,15496,-738,-62,-165,1656407
156,-504,15440,-751,-57,-167,1656408
200,-400,15536,-775,-75,-151,1656409
240,-416,15588,-781,-94,-166,1656411
172,-352,15484,-766,-67,-180,1656412
164,-332,15508,-760,-70,-174,1656414
192,-356,15568,-766,-98,-169,1656415
256,-320,15568,-758,-80,-186,1656416
232,-272,15476,-753,-88,-159,1656418
260,-340,15596,-743,-78,-160,1656419
196,-376,15536,-741,-56,-191,1656421
248,-400,15508,-748,-54,-183,1656422
248,-240,15468,-754,-92,-178,1656424
228,-340,15456,-764,-105,-189,1656425
356,-320,15552,-764,-81,-172,1656426
224,-284,15400,-773,-68,-169,1656428
292,-396,15524,-747,-59,-166,1656429
244,-452,15640,-772,-110,-172,1656431
256,-396,15520,-764,-62,-155,1656432
304,-312,15560,-786,-78,-182,1656433
332,-312,15364,-782,-71,-193,1656435
276,-304,15380,-764,-59,-197,1656436
260,-456,15308,-762,-85,-162,1656438
196,-440,15564,-749,-63,-167,1656439
296,-384,15420,-737,-65,-175,1656440
264,-360,15516,-749,-91,-186,1656442
252,-352,15496,-757,-85,-177,1656443
268,-312,15488,-761,-59,-178,1656445
248,-296,15368,-769,-72,-168,1656446
200,-340,15244,-748,-91,-167,1656448
248,-324,15388,-732,-100,-166,1656449
128,-384,15540,-758,-103,-165,1656450
192,-340,15504,-774,-79,-189,1656452
248,-400,15384,-754,-46,-178,1656453
192,-364,15312,-765,-55,-171,1656455
240,-316,15604,-767,-101,-178,1656456
192,-340,15516,-772,-91,-173,1656458
272,-316,15456,-788,-53,-171,1656459
288,-384,15504,-787,-92,-165,1656461
180,-376,15516,-755,-83,-175,1656462
236,-388,15576,-747,-74,-145,1656463
180,-432,15612,-774,-67,-150,1656465
272,-432,15596,-750,-62,-197,1656466
244,-336,15472,-757,-92,-161,1656468
240,-320,15480,-784,-92,-171,1656469
256,-328,15568,-772,-68,-200,1656470
236,-340,15544,-773,-76,-169,1656472
220,-348,15388,-751,-79,-171,1656473
284,-348,15492,-760,-85,-182,1656475
284,-360,15608,-760,-79,-181,1656476
244,-432,15400,-761,-111,-179,1656477
260,-420,15488,-794,-78,-163,1656479
160,-356,15520,-771,-77,-208,1656480
268,-368,15484,-748,-101,-189,1656482
236,-316,15536,-735,-97,-171,1656483
156,-412,15632,-740,-109,-182,1656485
76,-400,15572,-724,-134,-191,1656486
312,-356,15440,-741,-60,-172,1656487
112,-292,15600,-739,-116,-180,1656489
484,-280,15232,-755,-89,-180,1656490
320,-280,15500,-776,-69,-193,1656492
108,-364,15532,-768,-80,-175,1656493
224,-312,15548,-767,-41,-181,1656494
32,-532,15772,-745,-199,-192,1656496
116,-500,15692,-687,-203,-183,1656497
8,-380,15612,-651,-278,-177,1656499
456,-404,15352,-637,-148,-192,1656500
40,-284,15684,-677,-239,-179,1656501
172,-328,15460,-718,-278,-169,1656503
32,-220,15588,-749,-206,-164,1656504
328,-144,15104,-784,-212,-171,1656506
1216,-152,14232,-852,295,-195,1656507
192,-108,16120,-891,364,-175,1656508
-956,-368,16760,-894,-332,-181,1656510
1104,-488,14648,-898,224,-174,1656511
-28,-456,16028,-855,218,-185,1656513
-544,-384,16416,-803,-171,-173,1656514
268,-536,15460,-743,-23,-186,1656515
-72,-380,16216,-717,-219,-163,1656517
636,-268,15800,-647,-184,-176,1656518
-308,-492,15560,-688,-374,-178,1656520
452,-244,16192,-681,166,-188,1656521
-1608,-340,16996,-630,-930,-160,1656523
1324,-236,13720,-675,275,-170,1656524
-1716,-12,17120,-705,-117,-157,1656525
-784,-536,16248,-734,-659,-185,1656527
460,-328,15240,-757,449,-175,1656528
-1012,-192,15664,-839,-107,-178,1656530
1812,-464,14564,-828,474,-178,1656531
-1776,-460,16708,-825,-904,-171,1656532
3016,-248,12684,-821,684,-193,1656534
-2248,-184,18060,-801,211,-168,1656535
-164,-280,16236,-770,-646,-142,1656537
1876,-416,13564,-786,455,-197,1656538
-1480,-420,17504,-724,-197,-200,1656539
-524,-600,17092,-601,-965,-174,1656541
1952,-568,14260,-570,217,-187,1656542
-1364,-4,16664,-632,-375,-183,1656544
-620,-372,16208,-670,-403,-152,1656545
-244,-400,15412,-704,-193,-166,1656546
40,-108,15264,-774,-106,-170,1656548
-476,-220,15712,-780,130,-172,1656549
-308,-196,15740,-805,-252,-158,1656551
928,-440,14548,-830,255,-183,1656552
-888,-388,16372,-793,-230,-162,1656553
640,-272,14588,-818,193,-172,1656555
-1208,-396,16996,-839,226,-224,1656556
-620,-344,17016,-769,-448,-168,1656558
868,-336,15368,-734,135,-160,1656559
-908,-424,16204,-713,-358,-169,1656561
492,-248,14852,-708,196,-186,1656562
-1284,-248,17276,-733,-201,-166,1656563
-392,-364,16140,-745,-546,-151,1656565
488,-224,15196,-725,309,-142,1656566
-808,-192,16420,-744,-185,-163,1656568
404,-324,15648,-759,-222,-181,1656569
640,-216,14560,-815,44,-180,1656570
1028,-236,14836,-874,381,-167,1656572
-76,-284,15920,-912,86,-192,1656573
344,-380,15444,-906,7,-193,1656575
624,-296,14908,-876,316,-188,1656576
-176,-324,15716,-873,170,-193,1656577
248,-396,15560,-891,153,-209,1656579
-380,-408,16224,-837,2,-178,1656580
-44,-424,15860,-814,-132,-177,1656582
768,-444,14996,-785,144,-186,1656583
-160,-368,15916,-767,-63,-156,1656584
348,-352,15604,-763,-46,-168,1656586
96,-328,15488,-744,-78,-181,1656587
332,-372,15144,-770,-2,-183,1656589
404,-340,15280,-800,46,-188,1656590
120,-232,15384,-806,12,-180,1656591
436,-284,15152,-839,108,-179,1656593
84,-404,15692,-836,79,-158,1656594
128,-384,15608,-828,50,-158,1656596
172,-332,15628,-846,39,-187,1656597
-188,-464,16148,-843,-166,-195,1656598
260,-508,15424,-790,-69,-204,1656600
-164,-524,15624,-728,-162,-165,1656601
516,-444,15552,-667,-51,-183,1656603
0,-280,15856,-672,-226,-171,1656604
696,-188,14960,-750,-94,-163,1656605
512,-216,15100,-806,14,-183,1656607
348,-188,15496,-843,-34,-175,1656608
372,-376,15560,-825,0,-177,1656610
0,-460,15836,-787,-102,-184,1656611
144,-412,15716,-748,-146,-191,1656613
152,-484,15512,-707,-100,-172,1656614
40,-380,15652,-713,-127,-175,1656615
88,-272,15560,-735,-147,-190,1656617
48,-300,15700,-737,-130,-197,1656618
180,-388,15568,-723,-214,-175,1656620
424,-372,15152,-692,-56,-166,1656621
264,-236,15624,-749,57,-167,1656622
8,-356,15848,-786,-118,-194,1656624
268,-352,15672,-800,13,-194,1656625
-248,-280,15768,-789,-219,-180,1656627
420,-324,15320,-780,-58,-211,1656628
488,-420,15752,-772,249,-206,1656629
-748,-236,16284,-733,-207,-174,1656631
336,-340,15168,-741,-181,-157,1656632
456,-348,15252,-753,-22,-177,1656634
64,-300,15436,-754,-33,-194,1656635
244,-284,15348,-770,-79,-171,1656636
344,-312,15276,-807,-38,-161,1656638
336,-260,15136,-798,-2,-178,1656639
552,-256,15248,-832,122,-193,1656641
256,-248,15540,-830,19,-175,1656642
320,-168,15200,-887,-31,-181,1656644
736,-164,14620,-950,290,-192,1656645
384,-288,15172,-1005,359,-179,1656646
240,-328,15376,-998,358,-191,1656648
-28,-408,16012,-930,312,-163,1656649
-200,-480,16216,-900,54,-185,1656651
116,-432,15912,-846,115,-186,1656652
-184,-508,16092,-746,77,-195,1656653
-584,-496,16712,-713,-453,-192,1656655
844,-472,14984,-660,-256,-184,1656656
108,-448,16112,-616,-210,-181,1656658
-576,-364,16324,-623,-492,-183,1656659
676,-364,15096,-648,-159,-155,1656661
384,-388,15456,-676,-319,-184,1656662
508,-284,15224,-701,-277,-186,1656664
792,-272,15008,-752,163,-176,1656665
-452,-200,16036,-805,-128,-148,1656667
168,-240,15560,-807,-104,-167,1656668
280,-416,15436,-809,92,-194,1656669
-264,-400,15812,-808,-196,-165,1656671
384,-332,15404,-757,-57,-163,1656672
-24,-436,15520,-724,-116,-185,1656674
252,-424,15380,-730,-120,-158,1656675
64,-336,15640,-739,-168,-188,1656676
316,-336,15340,-740,-82,-197,1656678
68,-364,15672,-731,-149,-180,1656679
112,-368,15512,-718,-196,-174,1656681
348,-400,15520,-717,-110,-181,1656682
300,-384,15580,-712,-171,-174,1656684
340,-344,15412,-741,-106,-163,1656685
200,-340,15428,-741,-126,-175,1656686
384,-248,15332,-759,-91,-165,1656688
188,-444,15604,-766,-68,-154,1656689
228,-352,15472,-766,-66,-170,1656691
284,-368,15500,-752,-81,-152,1656692
184,-364,15420,-777,-84,-189,1656694
260,-292,15448,-767,-93,-204,1656695
268,-312,15588,-781,-86,-161,1656696
116,-332,15432,-773,-59,-167,1656698
220,-384,15576,-765,-44,-184,1656699
