-383,-40,-74,3987953
-383,-37,-67,3987953
-382,-40,-69,3987954
-375,-32,-82,3987955
-379,-48,-91,3987956
-388,-31,-87,3987957
-387,-37,-86,3987958
-390,-33,-84,3987959
-402,-39,-79,3987960
-396,-27,-79,3987961
-384,-41,-79,3987964
-383,-38,-79,3987964
-393,-36,-82,3987965
-397,-28,-77,3987966
-390,-47,-74,3987967
-384,-38,-77,3987968
-382,-34,-86,3987969
-386,-36,-79,3987970
-383,-34,-72,3987971
-383,-45,-74,3987972
-395,-39,-69,3987975
-386,-40,-63,3987975
-386,-48,-73,3987976
-382,-27,-78,3987977
-395,-31,-86,3987978
-384,-40,-75,3987979
-379,-44,-72,3987980
-383,-39,-67,3987981
-389,-43,-67,3987982
-398,-31,-76,3987983
-386,-21,-68,3987986
-386,-35,-63,3987986
-393,-36,-69,3987987
-380,-31,-84,3987988
-383,-31,-87,3987989
-395,-28,-80,3987990
-398,-42,-75,3987991
-391,-37,-78,3987992
-393,-45,-85,3987993
-387,-22,-74,3987994
-383,-28,-69,3987997
-391,-41,-60,3987997
-394,-38,-66,3987998
-395,-40,-86,3987999
-397,-35,-79,3988000
-386,-42,-75,3988002
-382,-39,-63,3988002
-375,-39,-65,3988003
-384,-36,-75,3988004
-390,-30,-79,3988005
-381,-60,-61,3988008
-386,-58,-67,3988009
-381,-39,-67,3988009
-377,-38,-79,3988010
-386,-47,-86,3988012
-388,-31,-76,3988014
-386,-26,-67,3988014
-385,-32,-62,3988015
-380,-38,-61,3988016
-384,-47,-76,3988017
-404,-36,-75,3988020
-392,-42,-60,3988020
-381,-58,-70,3988021
-387,-53,-78,3988022
-384,-35,-81,3988023
-393,-52,-88,3988024
-399,-38,-72,3988025
-385,-18,-70,3988026
-377,-28,-82,3988027
-376,-34,-75,3988028
-384,-42,-78,3988031
-377,-32,-80,3988031
-383,-50,-78,3988032
-388,-46,-76,3988033
-377,-27,-74,3988034
-380,-31,-75,3988035
-390,-36,-78,3988036
-392,-57,-82,3988037
-393,-46,-81,3988038
-390,-30,-85,3988039
-390,-29,-67,3988042
-392,-27,-67,3988042
-389,-46,-66,3988043
-394,-52,-67,3988044
-386,-50,-84,3988045
-397,-47,-77,3988046
-398,-45,-72,3988047
-391,-48,-75,3988048
-383,-34,-83,3988049
-393,-39,-84,3988050
-394,-37,-83,3988053
-388,-30,-77,3988053
-384,-41,-70,3988054
-380,-37,-52,3988055
-384,-48,-62,3988056
-390,-48,-79,3988057
-386,-41,-87,3988058
-384,-27,-74,3988059
-379,-37,-67,3988060
-395,-49,-69,3988061
-393,-32,-74,3988064
-387,-30,-76,3988064
-391,-36,-70,3988065
-381,-40,-75,3988066
-381,-40,-76,3988067
-378,-38,-77,3988068
-393,-41,-73,3988069
-389,-43,-66,3988070
-388,-46,-74,3988071
-389,-41,-77,3988072
-389,-44,-77,3988075
-392,-47,-77,3988076
-392,-61,-79,3988077
-387,-43,-78,3988078
-383,-41,-72,3988079
-381,-27,-66,3988080
-382,-44,-71,3988081
-392,-52,-83,3988082
-395,-55,-92,3988083
-386,-30,-85,3988084
-389,-41,-62,3988087
-383,-42,-71,3988087
-381,-50,-83,3988089
-384,-33,-87,3988089
-381,-35,-87,3988090
-381,-33,-78,3988091
-387,-45,-76,3988092
-384,-43,-70,3988093
-381,-45,-75,3988094
-383,-37,-74,3988095
-388,-36,-69,3988098
-387,-39,-71,3988098
-383,-46,-83,3988100
-388,-53,-73,3988101
-389,-44,-68,3988101
-388,-46,-72,3988102
-381,-38,-80,3988103
-391,-47,-82,3988104
-384,-36,-75,3988105
-380,-28,-80,3988106
-394,-48,-80,3988109
-389,-48,-79,3988109
-382,-21,-79,3988111
-385,-25,-87,3988111
-379,-33,-79,3988112
-381,-51,-79,3988113
-381,-40,-63,3988114
-384,-51,-63,3988115
-381,-38,-82,3988116
-385,-39,-90,3988117
-388,-43,-86,3988120
-397,-45,-91,3988120
-386,-39,-87,3988121
-390,-43,-81,3988122
-384,-46,-80,3988123
-390,-42,-83,3988124
-390,-23,-88,3988125
-396,-39,-79,3988126
-394,-46,-77,3988127
-386,-49,-86,3988128
-369,-37,-83,3988131
-384,-39,-70,3988131
-387,-38,-68,3988132
-381,-43,-79,3988133
-376,-48,-81,3988134
-386,-42,-75,3988135
-382,-37,-67,3988136
-389,-49,-67,3988137
-391,-41,-74,3988138
-404,-38,-86,3988139
-366,-36,-70,3988142
-368,-18,-84,3988142
-378,-85,-43,3988143
-414,22,-74,3988144
-370,-119,-28,3988145
-354,21,-166,3988146
-373,-105,-41,3988147
-332,-11,-52,3988148
-357,5,-157,3988149
-439,-118,-42,3988150
-381,-150,-112,3988153
-346,6,-114,3988153
-405,-50,-32,3988154
-400,-81,-77,3988155
-375,-1,-104,3988156
-362,-84,-42,3988157
-365,13,-117,3988158
